titre,ville,prix,surface,url,code_ville,page
"Garage fermé sécurisé de 12,4m2  - gratte ciel villeurbanne",VILLEURBANNE,23 000 €,12 m²,https://www.etreproprio.com/immobilier-23951520-vente-garage-ferme-securise-de-124m2-gratte-ciel-villeurbanne-villeurbanne,thflcpo.lc69266,2
Appartement 70m² à villeurbanne,VILLEURBANNE,150 000 €,70 m²,https://www.etreproprio.com/immobilier-23964463-vente-appartement-70m-a-villeurbanne-villeurbanne,thflcpo.lc69266,2
Appartement t4 de 89m² avec terrasse et garages,VILLEURBANNE,550 000 €,89 m²,https://www.etreproprio.com/immobilier-23964649-vente-appartement-t4-de-89m-avec-terrasse-et-garages-villeurbanne,thflcpo.lc69266,2
Maison 168m² à villeurbanne,VILLEURBANNE,729 000 €,168 m²,https://www.etreproprio.com/immobilier-23964532-vente-maison-168m-a-villeurbanne-villeurbanne,thflcpo.lc69266,2
Appartement 34m² à villeurbanne,VILLEURBANNE,125 000 €,34 m²,https://www.etreproprio.com/immobilier-23964428-vente-appartement-34m-a-villeurbanne-villeurbanne,thflcpo.lc69266,2
Appartement 40m² à villeurbanne,VILLEURBANNE,260 000 €,40 m²,https://www.etreproprio.com/immobilier-23964455-vente-appartement-40m-a-villeurbanne-villeurbanne,thflcpo.lc69266,2
"Garage fermé sécurisé de 12,34m2  - gratte ciel villeurbanne",VILLEURBANNE,23 000 €,12 m²,https://www.etreproprio.com/immobilier-23951521-vente-garage-ferme-securise-de-1234m2-gratte-ciel-villeurbanne-villeurbanne,thflcpo.lc69266,2
"Appartement 3 pièces - 65,77m2 villeurbanne cusset",VILLEURBANNE,205 000 €,65 m²,https://www.etreproprio.com/immobilier-23951527-vente-appartement-3-pieces-6577m2-villeurbanne-cusset-villeurbanne,thflcpo.lc69266,2
Maison 82m² à villeurbanne,VILLEURBANNE,374 000 €,82 m²,https://www.etreproprio.com/immobilier-23962521-vente-maison-82m-a-villeurbanne-villeurbanne,thflcpo.lc69266,2
Appartement 42m² à villeurbanne,VILLEURBANNE,156 000 €,42 m²,https://www.etreproprio.com/immobilier-23964490-vente-appartement-42m-a-villeurbanne-villeurbanne,thflcpo.lc69266,2
Appartement villeurbanne 4 pièces 89 m2,VILLEURBANNE,275 000 €,89 m²,https://www.etreproprio.com/immobilier-23965465-vente-appartement-villeurbanne-4-pieces-89-m2-villeurbanne,thflcpo.lc69266,2
Appartement 70m² à villeurbanne,VILLEURBANNE,150 000 €,70 m²,https://www.etreproprio.com/immobilier-23964456-vente-appartement-70m-a-villeurbanne-villeurbanne,thflcpo.lc69266,2
Appartement 65m² à villeurbanne,VILLEURBANNE,235 000 €,66 m²,https://www.etreproprio.com/immobilier-23964439-vente-appartement-65m-a-villeurbanne-villeurbanne,thflcpo.lc69266,2
Appartement 46m² à villeurbanne,VILLEURBANNE,197 000 €,46 m²,https://www.etreproprio.com/immobilier-23964473-vente-appartement-46m-a-villeurbanne-villeurbanne,thflcpo.lc69266,2
T3 grand clément gare de villeurbanne.,VILLEURBANNE,199 000 €,77 m²,https://www.etreproprio.com/immobilier-23954225-vente-t3-grand-clement-gare-de-villeurbanne-villeurbanne,thflcpo.lc69266,2
T4 meublé avec terrasse - villeurbanne  - 83m²,VILLEURBANNE,410 000 €,83 m²,https://www.etreproprio.com/immobilier-23957587-vente-t4-meuble-avec-terrasse-villeurbanne-83m-villeurbanne,thflcpo.lc69266,2
Appartement 30m² à villeurbanne,VILLEURBANNE,n.c. €,31 m²,https://www.etreproprio.com/immobilier-23951379-vente-appartement-30m-a-villeurbanne-villeurbanne,thflcpo.lc69266,2
Parking 13m² à villeurbanne,VILLEURBANNE,18 000 €,13 m²,https://www.etreproprio.com/immobilier-23952947-vente-parking-13m-a-villeurbanne-villeurbanne,thflcpo.lc69266,3
Appartement,VILLEURBANNE,139 000 €,42 m²,https://www.etreproprio.com/immobilier-23083865-vente-appartement-villeurbanne,thflcpo.lc69266,3
Penthouse 5p terrasse dernier étage - villeurbanne - 116m²,VILLEURBANNE,539 000 €,116 m²,https://www.etreproprio.com/immobilier-23957582-vente-penthouse-5p-terrasse-dernier-etage-villeurbanne-116m-villeurbanne,thflcpo.lc69266,3
Appartement t4  duplex de 89m² avec deux terrasses de 31 et 18m² et garage,VILLEURBANNE,549 000 €,88 m²,https://www.etreproprio.com/immobilier-23952912-vente-appartement-t4-duplex-de-89m-avec-deux-terrasses-de-31-et-18m-et-garage-villeurbanne,thflcpo.lc69266,3
La doua / einstein - t2 - 48m2,VILLEURBANNE,159 000 €,48 m²,https://www.etreproprio.com/immobilier-23956282-vente-la-doua-einstein-t2-48m2-villeurbanne,thflcpo.lc69266,3
Vente appartement villeurbanne(69100) 369 000ï¿œ,VILLEURBANNE,369 000 €,88 m²,https://www.etreproprio.com/immobilier-23949447-vente-vente-appartement-villeurbanne69100-369-000i-oe-villeurbanne,thflcpo.lc69266,3
Charmant t3 de 60m2  lumineux et calme - villeurbanne gratte - ciel,VILLEURBANNE,250 500 €,60 m²,https://www.etreproprio.com/immobilier-23951525-vente-charmant-t3-de-60m2-lumineux-et-calme-villeurbanne-gratte-ciel-villeurbanne,thflcpo.lc69266,3
Appartement t2 59m2 avec 2 balcon et garage en sous-sol,VILLEURBANNE,205 000 €,59 m²,https://www.etreproprio.com/immobilier-23958433-vente-appartement-t2-59m2-avec-2-balcon-et-garage-en-sous-sol-villeurbanne,thflcpo.lc69266,3
Charmant t3 de 60m2  lumineux et calme - villeurbanne gratte - ciel,VILLEURBANNE,250 500 €,60 m²,https://www.etreproprio.com/immobilier-23638726-vente-charmant-t3-de-60m2-lumineux-et-calme-villeurbanne-gratte-ciel-villeurbanne,thflcpo.lc69266,3
Appartement t1 - 37m2 - villeurbanne,VILLEURBANNE,166 000 €,37 m²,https://www.etreproprio.com/immobilier-23952494-vente-appartement-t1-37m2-villeurbanne-villeurbanne,thflcpo.lc69266,3
4p villa sur le toit  - villeurbanne - 112m²,VILLEURBANNE,540 000 €,112 m²,https://www.etreproprio.com/immobilier-23925492-vente-4p-villa-sur-le-toit-villeurbanne-112m-villeurbanne,thflcpo.lc69266,3
Appartement 93m² à villeurbanne,VILLEURBANNE,329 000 €,94 m²,https://www.etreproprio.com/immobilier-23954344-vente-appartement-93m-a-villeurbanne-villeurbanne,thflcpo.lc69266,3
"T3 villeurbanne étage élevé, balcon et parking",VILLEURBANNE,239 000 €,67 m²,https://www.etreproprio.com/immobilier-23958676-vente-t3-villeurbanne-etage-eleve-balcon-et-parking-villeurbanne,thflcpo.lc69266,3
Appartement t2 avec jardin privatif à villeurbanne – einstein / salengro,VILLEURBANNE,199 000 €,57 m²,https://www.etreproprio.com/immobilier-23585528-vente-appartement-t2-avec-jardin-privatif-a-villeurbanne-einstein-salengro-villeurbanne,thflcpo.lc69266,3
"Appartement t3 de 66,05m² avec loggia et garage",VILLEURBANNE,395 000 €,66 m²,https://www.etreproprio.com/immobilier-23952898-vente-appartement-t3-de-6605m-avec-loggia-et-garage-villeurbanne,thflcpo.lc69266,3
Appartement 69m² à villeurbanne,VILLEURBANNE,315 000 €,70 m²,https://www.etreproprio.com/immobilier-23952941-vente-appartement-69m-a-villeurbanne-villeurbanne,thflcpo.lc69266,3
Rez-de-jardin villeurbanne 3 pièce(s) 75 m2,VILLEURBANNE,329 000 €,75 m²,https://www.etreproprio.com/immobilier-23618689-vente-rez-de-jardin-villeurbanne-3-pieces-75-m2-villeurbanne,thflcpo.lc69266,3
"Appartement t4 de 81,85m² avec terrasse de 15m² et 2 garages",VILLEURBANNE,528 000 €,81 m²,https://www.etreproprio.com/immobilier-23952911-vente-appartement-t4-de-8185m-avec-terrasse-de-15m-et-2-garages-villeurbanne,thflcpo.lc69266,3
Appartement à villeurbanne,VILLEURBANNE,190 000 €,,https://www.etreproprio.com/immobilier-23947532-vente-appartement-a-villeurbanne-villeurbanne,thflcpo.lc69266,3
Appartement 34m² à villeurbanne,VILLEURBANNE,157 500 €,34 m²,https://www.etreproprio.com/immobilier-23947900-vente-appartement-34m-a-villeurbanne-villeurbanne,thflcpo.lc69266,3
Maison 196m² à villeurbanne,VILLEURBANNE,695 000 €,196 m²,https://www.etreproprio.com/immobilier-23939417-vente-maison-196m-a-villeurbanne-villeurbanne,thflcpo.lc69266,4
Appartement 23m² à villeurbanne,VILLEURBANNE,79 000 €,24 m²,https://www.etreproprio.com/immobilier-23559487-vente-appartement-23m-a-villeurbanne-villeurbanne,thflcpo.lc69266,4
Appartement,VILLEURBANNE,205 000 €,48 m²,https://www.etreproprio.com/immobilier-23946221-vente-appartement-villeurbanne,thflcpo.lc69266,4
À vendre : appartement spacieux 5 pièces à villeurbanne - flachet,VILLEURBANNE,335 000 €,106 m²,https://www.etreproprio.com/immobilier-23939104-vente-a-vendre-appartement-spacieux-5-pieces-a-villeurbanne-flachet-villeurbanne,thflcpo.lc69266,4
Maison neuve t4 duplex   93 m2   cœur d’îlot   villeurbanne / quartier république   proche lyon 6e,VILLEURBANNE,615 000 €,93 m²,https://www.etreproprio.com/immobilier-23943970-vente-maison-neuve-t4-duplex-93-m2-coeur-d-ilot-villeurbanne-quartier-republique-proche-lyon-6e-villeurbanne,thflcpo.lc69266,4
Appartement villeurbanne république - t2 de 41m²,VILLEURBANNE,210 000 €,41 m²,https://www.etreproprio.com/immobilier-23940423-vente-appartement-villeurbanne-republique-t2-de-41m-villeurbanne,thflcpo.lc69266,4
Vente bureau-local villeurbanne(69100) 250 000ï¿œ,VILLEURBANNE,250 000 €,,https://www.etreproprio.com/immobilier-23939377-vente-vente-bureau-local-villeurbanne69100-250-000i-oe-villeurbanne,thflcpo.lc69266,4
Villeurbanne cours tolstoi,VILLEURBANNE,210 000 €,57 m²,https://www.etreproprio.com/immobilier-23583950-vente-villeurbanne-cours-tolstoi-villeurbanne,thflcpo.lc69266,4
Villeurbanne - la doua - investissement locatif studio,VILLEURBANNE,130 000 €,21 m²,https://www.etreproprio.com/immobilier-23937162-vente-villeurbanne-la-doua-investissement-locatif-studio-villeurbanne,thflcpo.lc69266,4
Appartement 75m² à villeurbanne,VILLEURBANNE,149 000 €,75 m²,https://www.etreproprio.com/immobilier-23930060-vente-appartement-75m-a-villeurbanne-villeurbanne,thflcpo.lc69266,4
Appartement 65m² à villeurbanne,VILLEURBANNE,210 000 €,66 m²,https://www.etreproprio.com/immobilier-23417703-vente-appartement-65m-a-villeurbanne-villeurbanne,thflcpo.lc69266,4
Appartement t4  duplex de 89m² avec deux terrasses de 31 et 18m²,VILLEURBANNE,544 500 €,89 m²,https://www.etreproprio.com/immobilier-23935367-vente-appartement-t4-duplex-de-89m-avec-deux-terrasses-de-31-et-18m-villeurbanne,thflcpo.lc69266,4
Appartement 38m² à villeurbanne,VILLEURBANNE,140 000 €,38 m²,https://www.etreproprio.com/immobilier-23298947-vente-appartement-38m-a-villeurbanne-villeurbanne,thflcpo.lc69266,4
Villeurbanne - croix luizet - t2,VILLEURBANNE,79 000 €,24 m²,https://www.etreproprio.com/immobilier-23212894-vente-villeurbanne-croix-luizet-t2-villeurbanne,thflcpo.lc69266,4
Villeurbanne - gratte ciel - appartement t4 - 87.94 m²,VILLEURBANNE,380 000 €,88 m²,https://www.etreproprio.com/immobilier-23930150-vente-villeurbanne-gratte-ciel-appartement-t4-8794-m-villeurbanne,thflcpo.lc69266,4
Appartement 59m² à villeurbanne,VILLEURBANNE,175 000 €,59 m²,https://www.etreproprio.com/immobilier-23930065-vente-appartement-59m-a-villeurbanne-villeurbanne,thflcpo.lc69266,4
Appartement 74m² à villeurbanne,VILLEURBANNE,221 000 €,74 m²,https://www.etreproprio.com/immobilier-23669454-vente-appartement-74m-a-villeurbanne-villeurbanne,thflcpo.lc69266,4
Appartement 18m² à villeurbanne,VILLEURBANNE,54 500 €,18 m²,https://www.etreproprio.com/immobilier-23932385-vente-appartement-18m-a-villeurbanne-villeurbanne,thflcpo.lc69266,4
Appartement 85m² à villeurbanne,VILLEURBANNE,259 000 €,85 m²,https://www.etreproprio.com/immobilier-23294154-vente-appartement-85m-a-villeurbanne-villeurbanne,thflcpo.lc69266,4
Appartement 81m² à villeurbanne,VILLEURBANNE,289 000 €,81 m²,https://www.etreproprio.com/immobilier-23930067-vente-appartement-81m-a-villeurbanne-villeurbanne,thflcpo.lc69266,4
Appartement 65m² à villeurbanne,VILLEURBANNE,220 000 €,66 m²,https://www.etreproprio.com/immobilier-23930062-vente-appartement-65m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Appartement 84m² à villeurbanne,VILLEURBANNE,300 000 €,84 m²,https://www.etreproprio.com/immobilier-23930066-vente-appartement-84m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Appartement 55m² à villeurbanne,VILLEURBANNE,189 000 €,55 m²,https://www.etreproprio.com/immobilier-23930064-vente-appartement-55m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Appartement 48m² à villeurbanne,VILLEURBANNE,205 000 €,48 m²,https://www.etreproprio.com/immobilier-23932421-vente-appartement-48m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Appartement 85m² à villeurbanne,VILLEURBANNE,199 000 €,85 m²,https://www.etreproprio.com/immobilier-23930063-vente-appartement-85m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Spacieux t5 lumineux à villeurbanne,VILLEURBANNE,230 000 €,90 m²,https://www.etreproprio.com/immobilier-23936644-vente-spacieux-t5-lumineux-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Appartement t4  duplex de 102.31m² avec terrasse de 12m²,VILLEURBANNE,509 500 €,102 m²,https://www.etreproprio.com/immobilier-23935369-vente-appartement-t4-duplex-de-10231m-avec-terrasse-de-12m-villeurbanne,thflcpo.lc69266,5
Appartement t4  de 94m² avec terrasse de 12m²,VILLEURBANNE,479 000 €,94 m²,https://www.etreproprio.com/immobilier-23935368-vente-appartement-t4-de-94m-avec-terrasse-de-12m-villeurbanne,thflcpo.lc69266,5
Maison 104m² à villeurbanne,VILLEURBANNE,434 000 €,105 m²,https://www.etreproprio.com/immobilier-23930354-vente-maison-104m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Appartement à vendre t4  avec garage,VILLEURBANNE,249 000 €,75 m²,https://www.etreproprio.com/immobilier-23426657-vente-appartement-a-vendre-t4-avec-garage-villeurbanne,thflcpo.lc69266,5
Appartement 86m² à villeurbanne,VILLEURBANNE,265 000 €,87 m²,https://www.etreproprio.com/immobilier-23930068-vente-appartement-86m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Exclusivité appartement en parfait état avec vue dégagée !,VILLEURBANNE,195 000 €,69 m²,https://www.etreproprio.com/immobilier-23927910-vente-exclusivite-appartement-en-parfait-etat-avec-vue-degagee-villeurbanne,thflcpo.lc69266,5
Appartement 64m² à villeurbanne,VILLEURBANNE,233 000 €,64 m²,https://www.etreproprio.com/immobilier-23930069-vente-appartement-64m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Appartement 60m² à villeurbanne,VILLEURBANNE,199 000 €,60 m²,https://www.etreproprio.com/immobilier-23920671-vente-appartement-60m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Appartement 86m² à villeurbanne,VILLEURBANNE,335 000 €,87 m²,https://www.etreproprio.com/immobilier-23918678-vente-appartement-86m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Maison 104m² à villeurbanne,VILLEURBANNE,434 000 €,104 m²,https://www.etreproprio.com/immobilier-23926259-vente-maison-104m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Appartement 68m² à villeurbanne,VILLEURBANNE,270 000 €,68 m²,https://www.etreproprio.com/immobilier-23927619-vente-appartement-68m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
Villeurbanne - t4 en excellent état avec terrasse et garage,VILLEURBANNE,239 000 €,77 m²,https://www.etreproprio.com/immobilier-23922392-vente-villeurbanne-t4-en-excellent-etat-avec-terrasse-et-garage-villeurbanne,thflcpo.lc69266,5
Appartement 66m² à villeurbanne,VILLEURBANNE,265 000 €,66 m²,https://www.etreproprio.com/immobilier-23923363-vente-appartement-66m-a-villeurbanne-villeurbanne,thflcpo.lc69266,5
"Appartement villeurbanne 69100  limite lyon 6, bellecombe, garage compris, 3 pièces, 76 m2, balcon",VILLEURBANNE,380 000 €,76 m²,https://www.etreproprio.com/immobilier-23842847-vente-appartement-villeurbanne-69100-limite-lyon-6-bellecombe-garage-compris-3-pieces-76-m2-balcon-villeurbanne,thflcpo.lc69266,5
Maison 5 chambres - piscine - villeurbanne,VILLEURBANNE,750 000 €,160 m²,https://www.etreproprio.com/immobilier-23921240-vente-maison-5-chambres-piscine-villeurbanne-villeurbanne,thflcpo.lc69266,6
Appartement 48m² à villeurbanne,VILLEURBANNE,155 000 €,48 m²,https://www.etreproprio.com/immobilier-23923359-vente-appartement-48m-a-villeurbanne-villeurbanne,thflcpo.lc69266,6
Appartement 70m² à villeurbanne,VILLEURBANNE,310 000 €,70 m²,https://www.etreproprio.com/immobilier-23922774-vente-appartement-70m-a-villeurbanne-villeurbanne,thflcpo.lc69266,6
Appartement de type 4 de 77m² situé à villeurbanne perralière,VILLEURBANNE,235 000 €,77 m²,https://www.etreproprio.com/immobilier-23922455-vente-appartement-de-type-4-de-77m-situe-a-villeurbanne-perraliere-villeurbanne,thflcpo.lc69266,6
Appartement 64m² à villeurbanne,VILLEURBANNE,260 000 €,64 m²,https://www.etreproprio.com/immobilier-23921872-vente-appartement-64m-a-villeurbanne-villeurbanne,thflcpo.lc69266,6
Chateau gaillard,VILLEURBANNE,215 000 €,61 m²,https://www.etreproprio.com/immobilier-23760245-vente-chateau-gaillard-villeurbanne,thflcpo.lc69266,6
Appartement 99m² à villeurbanne,VILLEURBANNE,258 000 €,99 m²,https://www.etreproprio.com/immobilier-23923361-vente-appartement-99m-a-villeurbanne-villeurbanne,thflcpo.lc69266,6
Appartement 57m² à villeurbanne,VILLEURBANNE,215 000 €,57 m²,https://www.etreproprio.com/immobilier-23926661-vente-appartement-57m-a-villeurbanne-villeurbanne,thflcpo.lc69266,6
Appartement t4 spacieux avec terrasse   villeurbanne,VILLEURBANNE,250 000 €,89 m²,https://www.etreproprio.com/immobilier-23918777-vente-appartement-t4-spacieux-avec-terrasse-villeurbanne-villeurbanne,thflcpo.lc69266,6
Gare de villeurbanne,VILLEURBANNE,140 000 €,31 m²,https://www.etreproprio.com/immobilier-23926278-vente-gare-de-villeurbanne-villeurbanne,thflcpo.lc69266,6
Appartement t2 45m2 traversant est ouest,VILLEURBANNE,179 000 €,45 m²,https://www.etreproprio.com/immobilier-23918896-vente-appartement-t2-45m2-traversant-est-ouest-villeurbanne,thflcpo.lc69266,6
Appartement 63m² à villeurbanne,VILLEURBANNE,239 000 €,63 m²,https://www.etreproprio.com/immobilier-23923358-vente-appartement-63m-a-villeurbanne-villeurbanne,thflcpo.lc69266,6
Appartement 36m² à villeurbanne,VILLEURBANNE,138 000 €,36 m²,https://www.etreproprio.com/immobilier-23923078-vente-appartement-36m-a-villeurbanne-villeurbanne,thflcpo.lc69266,6
Garage à vendre - cours tolstoï 69100,VILLEURBANNE,18 000 €,14 m²,https://www.etreproprio.com/immobilier-23926648-vente-garage-a-vendre-cours-tolstoi-69100-villeurbanne,thflcpo.lc69266,6
Appartement 63m² à villeurbanne,VILLEURBANNE,220 000 €,63 m²,https://www.etreproprio.com/immobilier-23920670-vente-appartement-63m-a-villeurbanne-villeurbanne,thflcpo.lc69266,6
"T3 de 75,26 m² lumineux avec garage et cave – métro république – villeurbanne",VILLEURBANNE,265 000 €,75 m²,https://www.etreproprio.com/immobilier-23924988-vente-t3-de-7526-m-lumineux-avec-garage-et-cave-metro-republique-villeurbanne-villeurbanne,thflcpo.lc69266,6
